configuration_id,window_id,gt_rally_id,first_or_last,gt_frame,buffer_start,buffer_end,buffer_has_candidate,selected_candidate_frame,additional_candidate_count,strict_tolerance_base30,strict_tolerance_frames,candidate_gt_relation,matched_gt_rally_id,matched_gt_frame,predicted_boundary_classification,associated_predicted_span_id,associated_predicted_span_start,associated_predicted_span_end,candidate_predicted_rally_id,candidate_assigned_to_associated_span,candidate_span_relation,required_boundary_extension_frames
static_shuttleset_homography/sset_21/tracknet-stride-8,123,61,last,79649,79559,79740,True,79643,5,5,5,no_gt_stroke_match,,,covered,66,79263,79750,66,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,124,62,first,80377,80287,80468,True,80352,3,5,5,no_gt_stroke_match,,,covered,67,80166,80824,67,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,125,62,last,80614,80524,80705,True,80612,5,5,5,first_last_stroke_match,62,80614,covered,67,80166,80824,67,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,126,63,first,82847,82757,82900,True,82849,1,5,5,first_last_stroke_match,63,82847,covered,68,82691,83026,68,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,127,63,last,82952,82900,83043,True,82946,4,5,5,no_gt_stroke_match,,,covered,68,82691,83026,68,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,128,64,first,83535,83445,83626,True,83537,1,5,5,first_last_stroke_match,64,83535,covered,69,83513,84273,69,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,129,64,last,84216,84126,84307,True,84211,4,5,5,first_last_stroke_match,64,84216,covered,69,83513,84273,69,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,130,65,first,84880,84790,84938,True,84881,1,5,5,first_last_stroke_match,65,84880,covered,70,84648,85068,70,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,131,65,last,84995,84938,85086,True,84997,3,5,5,first_last_stroke_match,65,84995,covered,70,84648,85068,70,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,132,66,first,85644,85554,85735,True,85646,1,5,5,first_last_stroke_match,66,85644,covered,71,85565,86001,71,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,133,66,last,85947,85857,86038,True,85948,5,5,5,first_last_stroke_match,66,85947,covered,71,85565,86001,71,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,134,67,first,86535,86445,86626,True,86545,2,5,5,no_gt_stroke_match,,,split,,,,72,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,135,67,last,86820,86730,86911,True,86819,3,5,5,first_last_stroke_match,67,86820,split,,,,72,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,136,68,first,87717,87627,87808,True,87763,1,5,5,other_gt_stroke_match,68,87763,split,,,,73,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,137,68,last,87897,87808,87988,True,87896,5,5,5,first_last_stroke_match,68,87897,split,,,,73,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,138,69,first,88554,88464,88645,True,88544,3,5,5,no_gt_stroke_match,,,covered,74,88521,89303,74,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,139,69,last,88924,88834,89015,True,88928,4,5,5,first_last_stroke_match,69,88924,covered,74,88521,89303,74,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,140,70,first,89637,89547,89728,True,89633,2,5,5,first_last_stroke_match,70,89637,covered,75,89553,90211,75,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,141,70,last,90118,90028,90209,True,90120,2,5,5,first_last_stroke_match,70,90118,covered,75,89553,90211,75,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,142,71,first,90834,90744,90876,True,90833,1,5,5,first_last_stroke_match,71,90834,covered,76,90827,90993,76,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,143,71,last,90917,90876,91008,True,90916,3,5,5,first_last_stroke_match,71,90917,covered,76,90827,90993,76,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,144,72,first,91533,91443,91570,True,91537,1,5,5,first_last_stroke_match,72,91533,split,,,,77,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,145,72,last,91606,91570,91697,True,91604,5,5,5,first_last_stroke_match,72,91606,split,,,,77,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,146,73,first,92132,92042,92223,True,92126,7,5,5,no_gt_stroke_match,,,covered,78,91896,92601,78,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,147,73,last,92492,92402,92583,True,92489,5,5,5,first_last_stroke_match,73,92492,covered,78,91896,92601,78,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,148,74,first,93090,93000,93132,True,93089,0,5,5,first_last_stroke_match,74,93090,covered,79,92985,93306,79,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,149,74,last,93172,93132,93263,True,93169,3,5,5,first_last_stroke_match,74,93172,covered,79,92985,93306,79,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,0,0,first,11496,11421,11540,False,,0,5,4,no_candidate,,,covered,0,11332,11668,,,no_candidate,
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,1,0,last,11582,11540,11658,True,11567,2,5,4,no_gt_stroke_match,,,covered,0,11332,11668,0,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,2,1,first,11881,11806,11924,True,11894,1,5,4,no_gt_stroke_match,,,covered,1,11877,12005,1,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,3,1,last,11965,11924,12041,True,11950,3,5,4,other_gt_stroke_match,1,11952,covered,1,11877,12005,1,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,4,2,first,12298,12223,12374,True,12302,4,5,4,first_last_stroke_match,2,12298,covered,2,12287,12979,2,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,5,2,last,12942,12867,13018,True,12945,4,5,4,first_last_stroke_match,2,12942,covered,2,12287,12979,2,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,6,3,first,13434,13359,13479,True,13452,1,5,4,other_gt_stroke_match,3,13456,covered,3,13429,14291,3,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,7,3,last,13523,13479,13599,True,13521,4,5,4,first_last_stroke_match,3,13523,covered,3,13429,14291,3,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,8,4,first,13923,13848,13999,True,13918,4,5,4,no_gt_stroke_match,,,covered,3,13429,14291,3,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,9,4,last,14245,14170,14321,True,14254,4,5,4,no_gt_stroke_match,,,covered,3,13429,14291,3,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,10,5,first,14943,14868,14990,True,14939,1,5,4,first_last_stroke_match,5,14943,covered,4,14938,15041,4,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,11,5,last,15035,14990,15111,True,15025,1,5,4,no_gt_stroke_match,,,covered,4,14938,15041,4,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,12,6,first,15374,15299,15404,True,15374,0,5,4,first_last_stroke_match,6,15374,covered,5,15363,15509,5,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,13,6,last,15433,15404,15509,True,15454,2,5,4,no_gt_stroke_match,,,covered,5,15363,15509,5,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,14,7,first,15804,15729,15843,True,15809,2,5,4,no_gt_stroke_match,,,covered,6,15779,15970,6,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,15,7,last,15881,15843,15957,True,15873,4,5,4,no_gt_stroke_match,,,covered,6,15779,15970,6,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,16,8,first,16253,16178,16329,True,16257,3,5,4,first_last_stroke_match,8,16253,covered,7,16231,16834,7,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,17,8,last,16799,16724,16875,True,16801,2,5,4,first_last_stroke_match,8,16799,covered,7,16231,16834,7,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,18,9,first,17423,17348,17499,True,17425,3,5,4,first_last_stroke_match,9,17423,covered,8,17420,17663,8,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,19,9,last,17596,17521,17672,True,17601,3,5,4,no_gt_stroke_match,,,covered,8,17420,17663,8,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,20,10,first,17990,17915,18066,True,17985,3,5,4,no_gt_stroke_match,,,covered,9,17980,19135,9,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,21,10,last,19062,18987,19138,True,19057,4,5,4,no_gt_stroke_match,,,covered,9,17980,19135,9,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,22,11,first,19583,19508,19659,True,19587,2,5,4,first_last_stroke_match,11,19583,covered,10,19573,20543,10,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,23,11,last,20460,20385,20536,True,20462,5,5,4,first_last_stroke_match,11,20460,covered,10,19573,20543,10,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,24,12,first,21006,20931,21082,True,21020,4,5,4,other_gt_stroke_match,12,21024,covered,11,20951,22148,11,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,25,12,last,22080,22005,22156,True,22079,3,5,4,first_last_stroke_match,12,22080,covered,11,20951,22148,11,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,26,13,first,23058,22983,23134,True,23054,3,5,4,first_last_stroke_match,13,23058,covered,12,23053,23471,12,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,27,13,last,23412,23337,23488,True,23422,2,5,4,no_gt_stroke_match,,,covered,12,23053,23471,12,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,28,14,first,23852,23777,23928,True,23857,2,5,4,no_gt_stroke_match,,,covered,13,23820,24352,13,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,29,14,last,24312,24237,24388,True,24318,1,5,4,no_gt_stroke_match,,,covered,13,23820,24352,13,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,30,15,first,24978,24903,25054,True,24977,3,5,4,first_last_stroke_match,15,24978,covered,14,24975,26059,14,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,31,15,last,26031,25956,26107,True,26028,3,5,4,first_last_stroke_match,15,26031,covered,14,24975,26059,14,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,32,16,first,27399,27324,27475,True,27403,2,5,4,first_last_stroke_match,16,27399,covered,15,27393,27779,15,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,33,16,last,27728,27653,27804,True,27729,4,5,4,first_last_stroke_match,16,27728,covered,15,27393,27779,15,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,34,17,first,28235,28160,28311,True,28256,0,5,4,other_gt_stroke_match,17,28259,covered,16,28233,28747,16,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,35,17,last,28677,28602,28753,True,28680,3,5,4,first_last_stroke_match,17,28677,covered,16,28233,28747,16,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,36,18,first,29123,29048,29199,True,29150,1,5,4,no_gt_stroke_match,,,covered,17,29122,29316,17,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,37,18,last,29296,29221,29372,True,29295,3,5,4,first_last_stroke_match,18,29296,covered,17,29122,29316,17,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,38,19,first,31396,31321,31424,True,31393,1,5,4,first_last_stroke_match,19,31396,covered,18,31391,31503,18,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,39,19,last,31450,31424,31526,True,31448,2,5,4,first_last_stroke_match,19,31450,covered,18,31391,31503,18,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,40,20,first,31753,31678,31791,True,31758,1,5,4,other_gt_stroke_match,20,31759,covered,19,31751,31866,19,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,41,20,last,31828,31791,31904,True,31827,1,5,4,first_last_stroke_match,20,31828,covered,19,31751,31866,19,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,42,21,first,32365,32290,32441,True,32369,4,5,4,first_last_stroke_match,21,32365,covered,20,32340,32626,20,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,43,21,last,32568,32493,32644,True,32565,6,5,4,first_last_stroke_match,21,32568,covered,20,32340,32626,20,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,44,22,first,33026,32951,33102,True,33041,2,5,4,no_gt_stroke_match,,,covered,21,32908,33233,21,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,45,22,last,33176,33102,33252,True,33174,3,5,4,first_last_stroke_match,22,33176,covered,21,32908,33233,21,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,46,23,first,33608,33533,33684,True,33617,2,5,4,no_gt_stroke_match,,,covered,22,33607,34115,22,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,47,23,last,34053,33978,34129,True,34051,6,5,4,first_last_stroke_match,23,34053,covered,22,33607,34115,22,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,48,24,first,34896,34821,34972,True,34896,3,5,4,first_last_stroke_match,24,34896,covered,23,34895,35310,23,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,49,24,last,35242,35167,35318,True,35239,7,5,4,first_last_stroke_match,24,35242,covered,23,34895,35310,23,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,50,25,first,35812,35737,35888,True,35809,3,5,4,first_last_stroke_match,25,35812,covered,24,35757,36106,24,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,51,25,last,36048,35973,36124,True,36047,4,5,4,first_last_stroke_match,25,36048,covered,24,35757,36106,24,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,52,26,first,36562,36487,36638,True,36577,3,5,4,other_gt_stroke_match,26,36577,covered,25,36543,37783,25,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,53,26,last,37723,37648,37799,True,37721,4,5,4,first_last_stroke_match,26,37723,covered,25,36543,37783,25,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,54,27,first,38386,38311,38449,True,38385,3,5,4,first_last_stroke_match,27,38386,covered,26,38366,38540,26,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,55,27,last,38511,38449,38587,True,38508,2,5,4,first_last_stroke_match,27,38511,covered,26,38366,38540,26,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,56,28,first,39814,39739,39890,True,39806,3,5,4,no_gt_stroke_match,,,covered,27,39803,40188,27,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,57,28,last,40151,40076,40227,True,40150,3,5,4,first_last_stroke_match,28,40151,covered,27,39803,40188,27,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,58,29,first,40613,40538,40689,True,40609,4,5,4,first_last_stroke_match,29,40613,covered,28,40542,41249,28,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,59,29,last,41214,41139,41290,True,41217,3,5,4,first_last_stroke_match,29,41214,covered,28,40542,41249,28,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,60,30,first,41738,41663,41764,False,,0,5,4,no_candidate,,,missed,,,,,,no_candidate,
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,61,30,last,41788,41764,41864,False,,0,5,4,no_candidate,,,missed,,,,,,no_candidate,
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,62,31,first,42221,42146,42297,True,42238,1,5,4,other_gt_stroke_match,31,42240,covered,29,42215,43119,29,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,63,31,last,42423,42348,42499,True,42411,2,5,4,other_gt_stroke_match,31,42412,covered,29,42215,43119,29,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,64,32,first,42797,42722,42873,True,42798,5,5,4,first_last_stroke_match,32,42797,covered,29,42215,43119,29,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,65,32,last,43079,43004,43155,True,43078,1,5,4,first_last_stroke_match,32,43079,covered,29,42215,43119,29,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,66,33,first,43701,43626,43743,True,43697,1,5,4,first_last_stroke_match,33,43701,covered,30,43664,43831,30,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,67,33,last,43783,43743,43859,True,43781,3,5,4,first_last_stroke_match,33,43783,covered,30,43664,43831,30,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,68,34,first,44111,44036,44125,True,44109,0,5,4,first_last_stroke_match,34,44111,covered,31,44108,44249,31,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,69,34,last,44137,44125,44213,True,44135,2,5,4,first_last_stroke_match,34,44137,covered,31,44108,44249,31,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,70,35,first,44411,44336,44487,True,44411,3,5,4,first_last_stroke_match,35,44411,covered,32,44396,44855,32,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,71,35,last,44774,44699,44850,True,44773,3,5,4,first_last_stroke_match,35,44774,covered,32,44396,44855,32,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,72,36,first,48521,48446,48555,True,48526,4,5,4,other_gt_stroke_match,36,48529,covered,33,48267,48634,33,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,73,36,last,48587,48555,48663,True,48583,1,5,4,first_last_stroke_match,36,48587,covered,33,48267,48634,33,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,74,37,first,48966,48891,49025,True,48993,1,5,4,no_gt_stroke_match,,,covered,34,48955,49122,34,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,75,37,last,49083,49025,49159,True,49089,3,5,4,no_gt_stroke_match,,,covered,34,48955,49122,34,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,76,38,first,49590,49515,49634,True,49585,1,5,4,no_gt_stroke_match,,,covered,35,49578,49745,35,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,77,38,last,49676,49634,49752,True,49674,3,5,4,first_last_stroke_match,38,49676,covered,35,49578,49745,35,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,78,39,first,50030,49955,50039,True,50030,2,5,4,first_last_stroke_match,39,50030,covered,36,50014,50117,36,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,79,39,last,50046,50039,50122,True,50062,2,5,4,no_gt_stroke_match,,,covered,36,50014,50117,36,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,80,40,first,50322,50247,50343,True,50321,1,5,4,first_last_stroke_match,40,50322,covered,37,50295,50410,37,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,81,40,last,50362,50343,50438,True,50366,2,5,4,first_last_stroke_match,40,50362,covered,37,50295,50410,37,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,82,41,first,50752,50677,50818,True,50755,2,5,4,first_last_stroke_match,41,50752,covered,38,50683,50945,38,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,83,41,last,50883,50818,50959,True,50881,3,5,4,first_last_stroke_match,41,50883,covered,38,50683,50945,38,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,84,42,first,51285,51210,51361,True,51297,2,5,4,other_gt_stroke_match,42,51298,covered,39,51273,51720,39,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,85,42,last,51690,51615,51766,True,51694,5,5,4,first_last_stroke_match,42,51690,covered,39,51273,51720,39,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,86,43,first,52449,52374,52525,True,52465,2,5,4,no_gt_stroke_match,,,covered,40,52398,52521,40,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,87,44,first,52842,52767,52918,True,52833,3,5,4,no_gt_stroke_match,,,covered,41,52732,53732,41,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,88,44,last,53674,53599,53750,True,53681,3,5,4,no_gt_stroke_match,,,covered,41,52732,53732,41,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,89,45,first,55100,55025,55176,True,55091,3,5,4,no_gt_stroke_match,,,covered,42,55065,55462,42,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,90,45,last,55391,55316,55467,True,55388,4,5,4,first_last_stroke_match,45,55391,covered,42,55065,55462,42,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,91,46,first,55912,55837,55988,True,55915,2,5,4,first_last_stroke_match,46,55912,split,,,,44,,no_associated_span,
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,92,46,last,56351,56276,56427,True,56337,4,5,4,other_gt_stroke_match,46,56333,split,,,,44,,no_associated_span,
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,93,47,first,56790,56715,56866,True,56785,2,5,4,no_gt_stroke_match,,,covered,45,56784,57209,45,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,94,47,last,57155,57080,57231,True,57150,5,5,4,no_gt_stroke_match,,,covered,45,56784,57209,45,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,95,48,first,57990,57915,58049,True,57985,3,5,4,no_gt_stroke_match,,,covered,46,57943,58147,46,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,96,48,last,58107,58049,58183,True,58110,2,5,4,first_last_stroke_match,48,58107,covered,46,57943,58147,46,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,97,49,first,58820,58745,58896,True,58813,4,5,4,no_gt_stroke_match,,,covered,47,58783,59031,47,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,98,49,last,58976,58901,59052,True,58974,4,5,4,first_last_stroke_match,49,58976,covered,47,58783,59031,47,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,99,50,first,59395,59320,59471,True,59406,2,5,4,other_gt_stroke_match,50,59410,covered,48,59266,59643,48,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,100,50,last,59565,59490,59641,True,59563,5,5,4,first_last_stroke_match,50,59565,covered,48,59266,59643,48,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,101,51,first,59963,59888,60039,True,59961,3,5,4,first_last_stroke_match,51,59963,covered,49,59958,60295,49,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,102,51,last,60235,60160,60311,True,60257,3,5,4,no_gt_stroke_match,,,covered,49,59958,60295,49,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,103,52,first,60652,60577,60728,False,,0,5,4,no_candidate,,,missed,,,,,,no_candidate,
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,104,52,last,60803,60728,60879,False,,0,5,4,no_candidate,,,missed,,,,,,no_candidate,
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,105,53,first,62748,62673,62824,True,62738,3,5,4,no_gt_stroke_match,,,covered,50,62713,63117,50,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,106,53,last,63027,62952,63103,True,63024,3,5,4,first_last_stroke_match,53,63027,covered,50,62713,63117,50,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,107,54,first,63753,63678,63829,True,63745,3,5,4,no_gt_stroke_match,,,covered,51,63694,64270,51,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,108,54,last,64221,64146,64297,True,64225,3,5,4,first_last_stroke_match,54,64221,covered,51,63694,64270,51,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,109,55,first,64711,64636,64736,True,64705,0,5,4,no_gt_stroke_match,,,covered,52,64495,65519,52,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,110,55,last,64759,64736,64835,True,64764,1,5,4,no_gt_stroke_match,,,covered,52,64495,65519,52,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,111,56,first,65242,65167,65318,True,65233,3,5,4,no_gt_stroke_match,,,covered,52,64495,65519,52,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,112,56,last,65464,65389,65540,True,65470,5,5,4,no_gt_stroke_match,,,covered,52,64495,65519,52,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,113,57,first,66019,65944,66095,True,66030,4,5,4,no_gt_stroke_match,,,covered,53,65969,66309,53,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,114,57,last,66256,66181,66332,True,66257,2,5,4,first_last_stroke_match,57,66256,covered,53,65969,66309,53,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,115,58,first,66724,66649,66800,True,66737,2,5,4,other_gt_stroke_match,58,66740,covered,54,66711,66946,54,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,116,58,last,66917,66842,66993,True,66942,2,5,4,no_gt_stroke_match,,,covered,54,66711,66946,54,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,117,59,first,67619,67544,67695,True,67617,2,5,4,first_last_stroke_match,59,67619,covered,55,67608,68723,55,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,118,59,last,68667,68592,68743,True,68674,4,5,4,no_gt_stroke_match,,,covered,55,67608,68723,55,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,119,60,first,70177,70102,70253,True,70225,1,5,4,no_gt_stroke_match,,,covered,56,70144,70990,56,True,inside_associated_span,0
